Fecha,Area_Sanitaria,Personas_Infectadas 
2020-11-12,"A.S. A CORUÑA E CEE","126"
2020-11-12,"A.S. FERROL","42"
2020-11-12,"A.S. LUGO, A MARIÑA E MONFORTE","41"
2020-11-12,"A.S. OURENSE, VERÍN E O BARCO","45"
2020-11-12,"A.S. PONTEVEDRA E O SALNÉS","77"
2020-11-12,"A.S. SANTIAGO E BARBANZA","81"
2020-11-12,"A.S. VIGO","261"
2020-11-12,"GALICIA","673"
2020-11-13,"A.S. A CORUÑA E CEE","98"
2020-11-13,"A.S. FERROL","41"
2020-11-13,"A.S. LUGO, A MARIÑA E MONFORTE","131"
2020-11-13,"A.S. OURENSE, VERÍN E O BARCO","38"
2020-11-13,"A.S. PONTEVEDRA E O SALNÉS","77"
2020-11-13,"A.S. SANTIAGO E BARBANZA","68"
2020-11-13,"A.S. VIGO","183"
2020-11-13,"GALICIA","636"
2020-11-14,"A.S. A CORUÑA E CEE","87"
2020-11-14,"A.S. FERROL","19"
2020-11-14,"A.S. LUGO, A MARIÑA E MONFORTE","47"
2020-11-14,"A.S. OURENSE, VERÍN E O BARCO","47"
2020-11-14,"A.S. PONTEVEDRA E O SALNÉS","35"
2020-11-14,"A.S. SANTIAGO E BARBANZA","42"
2020-11-14,"A.S. VIGO","132"
2020-11-14,"GALICIA","409"
2020-11-15,"A.S. A CORUÑA E CEE","120"
2020-11-15,"A.S. FERROL","41"
2020-11-15,"A.S. LUGO, A MARIÑA E MONFORTE","75"
2020-11-15,"A.S. OURENSE, VERÍN E O BARCO","29"
2020-11-15,"A.S. PONTEVEDRA E O SALNÉS","70"
2020-11-15,"A.S. SANTIAGO E BARBANZA","61"
2020-11-15,"A.S. VIGO","107"
2020-11-15,"GALICIA","503"
2020-11-16,"A.S. A CORUÑA E CEE","92"
2020-11-16,"A.S. FERROL","29"
2020-11-16,"A.S. LUGO, A MARIÑA E MONFORTE","75"
2020-11-16,"A.S. OURENSE, VERÍN E O BARCO","27"
2020-11-16,"A.S. PONTEVEDRA E O SALNÉS","61"
2020-11-16,"A.S. SANTIAGO E BARBANZA","49"
2020-11-16,"A.S. VIGO","82"
2020-11-16,"GALICIA","415"
2020-11-17,"A.S. A CORUÑA E CEE","124"
2020-11-17,"A.S. FERROL","16"
2020-11-17,"A.S. LUGO, A MARIÑA E MONFORTE","51"
2020-11-17,"A.S. OURENSE, VERÍN E O BARCO","32"
2020-11-17,"A.S. PONTEVEDRA E O SALNÉS","74"
2020-11-17,"A.S. SANTIAGO E BARBANZA","73"
2020-11-17,"A.S. VIGO","168"
2020-11-17,"GALICIA","538"
2020-11-18,"A.S. A CORUÑA E CEE","123"
2020-11-18,"A.S. FERROL","37"
2020-11-18,"A.S. LUGO, A MARIÑA E MONFORTE","42"
2020-11-18,"A.S. OURENSE, VERÍN E O BARCO","48"
2020-11-18,"A.S. PONTEVEDRA E O SALNÉS","73"
2020-11-18,"A.S. SANTIAGO E BARBANZA","74"
2020-11-18,"A.S. VIGO","240"
2020-11-18,"GALICIA","637"
2020-11-19,"A.S. A CORUÑA E CEE","113"
2020-11-19,"A.S. FERROL","48"
2020-11-19,"A.S. LUGO, A MARIÑA E MONFORTE","179"
2020-11-19,"A.S. OURENSE, VERÍN E O BARCO","39"
2020-11-19,"A.S. PONTEVEDRA E O SALNÉS","88"
2020-11-19,"A.S. SANTIAGO E BARBANZA","83"
2020-11-19,"A.S. VIGO","156"
2020-11-19,"GALICIA","706"
2020-11-20,"A.S. A CORUÑA E CEE","99"
2020-11-20,"A.S. FERROL","34"
2020-11-20,"A.S. LUGO, A MARIÑA E MONFORTE","68"
2020-11-20,"A.S. OURENSE, VERÍN E O BARCO","43"
2020-11-20,"A.S. PONTEVEDRA E O SALNÉS","80"
2020-11-20,"A.S. SANTIAGO E BARBANZA","65"
2020-11-20,"A.S. VIGO","149"
2020-11-20,"GALICIA","538"
2020-11-21,"A.S. A CORUÑA E CEE","95"
2020-11-21,"A.S. FERROL","53"
2020-11-21,"A.S. LUGO, A MARIÑA E MONFORTE","42"
2020-11-21,"A.S. OURENSE, VERÍN E O BARCO","28"
2020-11-21,"A.S. PONTEVEDRA E O SALNÉS","74"
2020-11-21,"A.S. SANTIAGO E BARBANZA","46"
2020-11-21,"A.S. VIGO","83"
2020-11-21,"GALICIA","421"
2020-11-22,"A.S. A CORUÑA E CEE","83"
2020-11-22,"A.S. FERROL","36"
2020-11-22,"A.S. LUGO, A MARIÑA E MONFORTE","63"
2020-11-22,"A.S. OURENSE, VERÍN E O BARCO","13"
2020-11-22,"A.S. PONTEVEDRA E O SALNÉS","70"
2020-11-22,"A.S. SANTIAGO E BARBANZA","58"
2020-11-22,"A.S. VIGO","54"
2020-11-22,"GALICIA","377"
2020-11-23,"A.S. A CORUÑA E CEE","77"
2020-11-23,"A.S. FERROL","16"
2020-11-23,"A.S. LUGO, A MARIÑA E MONFORTE","38"
2020-11-23,"A.S. OURENSE, VERÍN E O BARCO","25"
2020-11-23,"A.S. PONTEVEDRA E O SALNÉS","58"
2020-11-23,"A.S. SANTIAGO E BARBANZA","44"
2020-11-23,"A.S. VIGO","119"
2020-11-23,"GALICIA","377"
2020-11-24,"A.S. A CORUÑA E CEE","85"
2020-11-24,"A.S. FERROL","24"
2020-11-24,"A.S. LUGO, A MARIÑA E MONFORTE","32"
2020-11-24,"A.S. OURENSE, VERÍN E O BARCO","38"
2020-11-24,"A.S. PONTEVEDRA E O SALNÉS","45"
2020-11-24,"A.S. SANTIAGO E BARBANZA","38"
2020-11-24,"A.S. VIGO","161"
2020-11-24,"GALICIA","423"
2020-11-25,"A.S. A CORUÑA E CEE","79"
2020-11-25,"A.S. FERROL","45"
2020-11-25,"A.S. LUGO, A MARIÑA E MONFORTE","45"
2020-11-25,"A.S. OURENSE, VERÍN E O BARCO","11"
2020-11-25,"A.S. PONTEVEDRA E O SALNÉS","62"
2020-11-25,"A.S. SANTIAGO E BARBANZA","55"
2020-11-25,"A.S. VIGO","117"
2020-11-25,"GALICIA","414"
2020-11-26,"A.S. A CORUÑA E CEE","117"
2020-11-26,"A.S. FERROL","55"
2020-11-26,"A.S. LUGO, A MARIÑA E MONFORTE","38"
2020-11-26,"A.S. OURENSE, VERÍN E O BARCO","19"
2020-11-26,"A.S. PONTEVEDRA E O SALNÉS","48"
2020-11-26,"A.S. SANTIAGO E BARBANZA","64"
2020-11-26,"A.S. VIGO","107"
2020-11-26,"GALICIA","448"
2020-11-27,"A.S. A CORUÑA E CEE","65"
2020-11-27,"A.S. FERROL","29"
2020-11-27,"A.S. LUGO, A MARIÑA E MONFORTE","67"
2020-11-27,"A.S. OURENSE, VERÍN E O BARCO","18"
2020-11-27,"A.S. PONTEVEDRA E O SALNÉS","60"
2020-11-27,"A.S. SANTIAGO E BARBANZA","40"
2020-11-27,"A.S. VIGO","92"
2020-11-27,"GALICIA","371"
2020-11-28,"A.S. A CORUÑA E CEE","75"
2020-11-28,"A.S. FERROL","19"
2020-11-28,"A.S. LUGO, A MARIÑA E MONFORTE","33"
2020-11-28,"A.S. OURENSE, VERÍN E O BARCO","9"
2020-11-28,"A.S. PONTEVEDRA E O SALNÉS","56"
2020-11-28,"A.S. SANTIAGO E BARBANZA","41"
2020-11-28,"A.S. VIGO","89"
2020-11-28,"GALICIA","322"
2020-11-29,"A.S. A CORUÑA E CEE","51"
2020-11-29,"A.S. FERROL","15"
2020-11-29,"A.S. LUGO, A MARIÑA E MONFORTE","32"
2020-11-29,"A.S. OURENSE, VERÍN E O BARCO","18"
2020-11-29,"A.S. PONTEVEDRA E O SALNÉS","77"
2020-11-29,"A.S. SANTIAGO E BARBANZA","26"
2020-11-29,"A.S. VIGO","35"
2020-11-29,"GALICIA","254"
2020-11-30,"A.S. A CORUÑA E CEE","57"
2020-11-30,"A.S. FERROL","19"
2020-11-30,"A.S. LUGO, A MARIÑA E MONFORTE","35"
2020-11-30,"A.S. OURENSE, VERÍN E O BARCO","16"
2020-11-30,"A.S. PONTEVEDRA E O SALNÉS","30"
2020-11-30,"A.S. SANTIAGO E BARBANZA","44"
2020-11-30,"A.S. VIGO","90"
2020-11-30,"GALICIA","291"
2020-12-01,"A.S. A CORUÑA E CEE","60"
2020-12-01,"A.S. FERROL","32"
2020-12-01,"A.S. LUGO, A MARIÑA E MONFORTE","41"
2020-12-01,"A.S. OURENSE, VERÍN E O BARCO","16"
2020-12-01,"A.S. PONTEVEDRA E O SALNÉS","40"
2020-12-01,"A.S. SANTIAGO E BARBANZA","64"
2020-12-01,"A.S. VIGO","119"
2020-12-01,"GALICIA","372"
2020-12-02,"A.S. A CORUÑA E CEE","73"
2020-12-02,"A.S. FERROL","12"
2020-12-02,"A.S. LUGO, A MARIÑA E MONFORTE","32"
2020-12-02,"A.S. OURENSE, VERÍN E O BARCO","39"
2020-12-02,"A.S. PONTEVEDRA E O SALNÉS","35"
2020-12-02,"A.S. SANTIAGO E BARBANZA","54"
2020-12-02,"A.S. VIGO","102"
2020-12-02,"GALICIA","347"
2020-12-03,"A.S. A CORUÑA E CEE","59"
2020-12-03,"A.S. FERROL","27"
2020-12-03,"A.S. LUGO, A MARIÑA E MONFORTE","27"
2020-12-03,"A.S. OURENSE, VERÍN E O BARCO","21"
2020-12-03,"A.S. PONTEVEDRA E O SALNÉS","27"
2020-12-03,"A.S. SANTIAGO E BARBANZA","65"
2020-12-03,"A.S. VIGO","120"
2020-12-03,"GALICIA","346"
2020-12-04,"A.S. A CORUÑA E CEE","52"
2020-12-04,"A.S. FERROL","31"
2020-12-04,"A.S. LUGO, A MARIÑA E MONFORTE","54"
2020-12-04,"A.S. OURENSE, VERÍN E O BARCO","21"
2020-12-04,"A.S. PONTEVEDRA E O SALNÉS","46"
2020-12-04,"A.S. SANTIAGO E BARBANZA","58"
2020-12-04,"A.S. VIGO","62"
2020-12-04,"GALICIA","324"
2020-12-05,"A.S. A CORUÑA E CEE","48"
2020-12-05,"A.S. FERROL","40"
2020-12-05,"A.S. LUGO, A MARIÑA E MONFORTE","18"
2020-12-05,"A.S. OURENSE, VERÍN E O BARCO","22"
2020-12-05,"A.S. PONTEVEDRA E O SALNÉS","41"
2020-12-05,"A.S. SANTIAGO E BARBANZA","53"
2020-12-05,"A.S. VIGO","90"
2020-12-05,"GALICIA","312"
2020-12-06,"A.S. A CORUÑA E CEE","39"
2020-12-06,"A.S. FERROL","24"
2020-12-06,"A.S. LUGO, A MARIÑA E MONFORTE","25"
2020-12-06,"A.S. OURENSE, VERÍN E O BARCO","20"
2020-12-06,"A.S. PONTEVEDRA E O SALNÉS","37"
2020-12-06,"A.S. SANTIAGO E BARBANZA","50"
2020-12-06,"A.S. VIGO","50"
2020-12-06,"GALICIA","245"
2020-12-07,"A.S. A CORUÑA E CEE","37"
2020-12-07,"A.S. FERROL","16"
2020-12-07,"A.S. LUGO, A MARIÑA E MONFORTE","30"
2020-12-07,"A.S. OURENSE, VERÍN E O BARCO","18"
2020-12-07,"A.S. PONTEVEDRA E O SALNÉS","40"
2020-12-07,"A.S. SANTIAGO E BARBANZA","53"
2020-12-07,"A.S. VIGO","70"
2020-12-07,"GALICIA","264"
2020-12-08,"A.S. A CORUÑA E CEE","56"
2020-12-08,"A.S. FERROL","53"
2020-12-08,"A.S. LUGO, A MARIÑA E MONFORTE","20"
2020-12-08,"A.S. OURENSE, VERÍN E O BARCO","38"
2020-12-08,"A.S. PONTEVEDRA E O SALNÉS","55"
2020-12-08,"A.S. SANTIAGO E BARBANZA","62"
2020-12-08,"A.S. VIGO","74"
2020-12-08,"GALICIA","358"
2020-12-09,"A.S. A CORUÑA E CEE","28"
2020-12-09,"A.S. FERROL","8"
2020-12-09,"A.S. LUGO, A MARIÑA E MONFORTE","15"
2020-12-09,"A.S. OURENSE, VERÍN E O BARCO","34"
2020-12-09,"A.S. PONTEVEDRA E O SALNÉS","32"
2020-12-09,"A.S. SANTIAGO E BARBANZA","71"
2020-12-09,"A.S. VIGO","57"
2020-12-09,"GALICIA","245"
2020-12-10,"A.S. A CORUÑA E CEE","40"
2020-12-10,"A.S. FERROL","29"
2020-12-10,"A.S. LUGO, A MARIÑA E MONFORTE","30"
2020-12-10,"A.S. OURENSE, VERÍN E O BARCO","34"
2020-12-10,"A.S. PONTEVEDRA E O SALNÉS","58"
2020-12-10,"A.S. SANTIAGO E BARBANZA","71"
2020-12-10,"A.S. VIGO","129"
2020-12-10,"GALICIA","391"
2020-12-11,"A.S. A CORUÑA E CEE","48"
2020-12-11,"A.S. FERROL","42"
2020-12-11,"A.S. LUGO, A MARIÑA E MONFORTE","27"
2020-12-11,"A.S. OURENSE, VERÍN E O BARCO","37"
2020-12-11,"A.S. PONTEVEDRA E O SALNÉS","49"
2020-12-11,"A.S. SANTIAGO E BARBANZA","94"
2020-12-11,"A.S. VIGO","51"
2020-12-11,"GALICIA","348"
2020-12-12,"A.S. A CORUÑA E CEE","53"
2020-12-12,"A.S. FERROL","29"
2020-12-12,"A.S. LUGO, A MARIÑA E MONFORTE","17"
2020-12-12,"A.S. OURENSE, VERÍN E O BARCO","52"
2020-12-12,"A.S. PONTEVEDRA E O SALNÉS","64"
2020-12-12,"A.S. SANTIAGO E BARBANZA","86"
2020-12-12,"A.S. VIGO","90"
2020-12-12,"GALICIA","391"
2020-12-13,"A.S. A CORUÑA E CEE","39"
2020-12-13,"A.S. FERROL","29"
2020-12-13,"A.S. LUGO, A MARIÑA E MONFORTE","17"
2020-12-13,"A.S. OURENSE, VERÍN E O BARCO","29"
2020-12-13,"A.S. PONTEVEDRA E O SALNÉS","56"
2020-12-13,"A.S. SANTIAGO E BARBANZA","90"
2020-12-13,"A.S. VIGO","56"
2020-12-13,"GALICIA","316"
2020-12-14,"A.S. A CORUÑA E CEE","27"
2020-12-14,"A.S. FERROL","22"
2020-12-14,"A.S. LUGO, A MARIÑA E MONFORTE","13"
2020-12-14,"A.S. OURENSE, VERÍN E O BARCO","13"
2020-12-14,"A.S. PONTEVEDRA E O SALNÉS","81"
2020-12-14,"A.S. SANTIAGO E BARBANZA","73"
2020-12-14,"A.S. VIGO","46"
2020-12-14,"GALICIA","275"
2020-12-15,"A.S. A CORUÑA E CEE","57"
2020-12-15,"A.S. FERROL","34"
2020-12-15,"A.S. LUGO, A MARIÑA E MONFORTE","28"
2020-12-15,"A.S. OURENSE, VERÍN E O BARCO","42"
2020-12-15,"A.S. PONTEVEDRA E O SALNÉS","33"
2020-12-15,"A.S. SANTIAGO E BARBANZA","109"
2020-12-15,"A.S. VIGO","120"
2020-12-15,"GALICIA","423"
2020-12-16,"A.S. A CORUÑA E CEE","45"
2020-12-16,"A.S. FERROL","19"
2020-12-16,"A.S. LUGO, A MARIÑA E MONFORTE","29"
2020-12-16,"A.S. OURENSE, VERÍN E O BARCO","39"
2020-12-16,"A.S. PONTEVEDRA E O SALNÉS","79"
2020-12-16,"A.S. SANTIAGO E BARBANZA","124"
2020-12-16,"A.S. VIGO","97"
2020-12-16,"GALICIA","432"
2020-12-17,"A.S. A CORUÑA E CEE","72"
2020-12-17,"A.S. FERROL","22"
2020-12-17,"A.S. LUGO, A MARIÑA E MONFORTE","19"
2020-12-17,"A.S. OURENSE, VERÍN E O BARCO","43"
2020-12-17,"A.S. PONTEVEDRA E O SALNÉS","63"
2020-12-17,"A.S. SANTIAGO E BARBANZA","100"
2020-12-17,"A.S. VIGO","84"
2020-12-17,"GALICIA","403"
2020-12-18,"A.S. A CORUÑA E CEE","77"
2020-12-18,"A.S. FERROL","10"
2020-12-18,"A.S. LUGO, A MARIÑA E MONFORTE","23"
2020-12-18,"A.S. OURENSE, VERÍN E O BARCO","25"
2020-12-18,"A.S. PONTEVEDRA E O SALNÉS","76"
2020-12-18,"A.S. SANTIAGO E BARBANZA","102"
2020-12-18,"A.S. VIGO","93"
2020-12-18,"GALICIA","406"
2020-12-19,"A.S. A CORUÑA E CEE","51"
2020-12-19,"A.S. FERROL","12"
2020-12-19,"A.S. LUGO, A MARIÑA E MONFORTE","31"
2020-12-19,"A.S. OURENSE, VERÍN E O BARCO","17"
2020-12-19,"A.S. PONTEVEDRA E O SALNÉS","42"
2020-12-19,"A.S. SANTIAGO E BARBANZA","62"
2020-12-19,"A.S. VIGO","74"
2020-12-19,"GALICIA","289"
2020-12-20,"A.S. A CORUÑA E CEE","39"
2020-12-20,"A.S. FERROL","17"
2020-12-20,"A.S. LUGO, A MARIÑA E MONFORTE","20"
2020-12-20,"A.S. OURENSE, VERÍN E O BARCO","47"
2020-12-20,"A.S. PONTEVEDRA E O SALNÉS","25"
2020-12-20,"A.S. SANTIAGO E BARBANZA","64"
2020-12-20,"A.S. VIGO","62"
2020-12-20,"GALICIA","274"
2020-12-21,"A.S. A CORUÑA E CEE","18"
2020-12-21,"A.S. FERROL","11"
2020-12-21,"A.S. LUGO, A MARIÑA E MONFORTE","11"
2020-12-21,"A.S. OURENSE, VERÍN E O BARCO","36"
2020-12-21,"A.S. PONTEVEDRA E O SALNÉS","38"
2020-12-21,"A.S. SANTIAGO E BARBANZA","51"
2020-12-21,"A.S. VIGO","62"
2020-12-21,"GALICIA","227"
2020-12-22,"A.S. A CORUÑA E CEE","61"
2020-12-22,"A.S. FERROL","16"
2020-12-22,"A.S. LUGO, A MARIÑA E MONFORTE","25"
2020-12-22,"A.S. OURENSE, VERÍN E O BARCO","37"
2020-12-22,"A.S. PONTEVEDRA E O SALNÉS","51"
2020-12-22,"A.S. SANTIAGO E BARBANZA","83"
2020-12-22,"A.S. VIGO","76"
2020-12-22,"GALICIA","349"
2020-12-23,"A.S. A CORUÑA E CEE","69"
2020-12-23,"A.S. FERROL","16"
2020-12-23,"A.S. LUGO, A MARIÑA E MONFORTE","40"
2020-12-23,"A.S. OURENSE, VERÍN E O BARCO","47"
2020-12-23,"A.S. PONTEVEDRA E O SALNÉS","61"
2020-12-23,"A.S. SANTIAGO E BARBANZA","116"
2020-12-23,"A.S. VIGO","118"
2020-12-23,"GALICIA","467"
2020-12-24,"A.S. A CORUÑA E CEE","62"
2020-12-24,"A.S. FERROL","23"
2020-12-24,"A.S. LUGO, A MARIÑA E MONFORTE","31"
2020-12-24,"A.S. OURENSE, VERÍN E O BARCO","61"
2020-12-24,"A.S. PONTEVEDRA E O SALNÉS","57"
2020-12-24,"A.S. SANTIAGO E BARBANZA","60"
2020-12-24,"A.S. VIGO","89"
2020-12-24,"GALICIA","383"
2020-12-25,"A.S. A CORUÑA E CEE","55"
2020-12-25,"A.S. FERROL","12"
2020-12-25,"A.S. LUGO, A MARIÑA E MONFORTE","27"
2020-12-25,"A.S. OURENSE, VERÍN E O BARCO","18"
2020-12-25,"A.S. PONTEVEDRA E O SALNÉS","37"
2020-12-25,"A.S. SANTIAGO E BARBANZA","110"
2020-12-25,"A.S. VIGO","67"
2020-12-25,"GALICIA","326"
2020-12-26,"A.S. A CORUÑA E CEE","30"
2020-12-26,"A.S. FERROL","13"
2020-12-26,"A.S. LUGO, A MARIÑA E MONFORTE","38"
2020-12-26,"A.S. OURENSE, VERÍN E O BARCO","17"
2020-12-26,"A.S. PONTEVEDRA E O SALNÉS","42"
2020-12-26,"A.S. SANTIAGO E BARBANZA","79"
2020-12-26,"A.S. VIGO","49"
2020-12-26,"GALICIA","268"
2020-12-27,"A.S. A CORUÑA E CEE","64"
2020-12-27,"A.S. FERROL","21"
2020-12-27,"A.S. LUGO, A MARIÑA E MONFORTE","15"
2020-12-27,"A.S. OURENSE, VERÍN E O BARCO","25"
2020-12-27,"A.S. PONTEVEDRA E O SALNÉS","45"
2020-12-27,"A.S. SANTIAGO E BARBANZA","72"
2020-12-27,"A.S. VIGO","55"
2020-12-27,"GALICIA","297"
2020-12-28,"A.S. A CORUÑA E CEE","91"
2020-12-28,"A.S. FERROL","22"
2020-12-28,"A.S. LUGO, A MARIÑA E MONFORTE","18"
2020-12-28,"A.S. OURENSE, VERÍN E O BARCO","36"
2020-12-28,"A.S. PONTEVEDRA E O SALNÉS","29"
2020-12-28,"A.S. SANTIAGO E BARBANZA","95"
2020-12-28,"A.S. VIGO","62"
2020-12-28,"GALICIA","353"
2020-12-29,"A.S. A CORUÑA E CEE","81"
2020-12-29,"A.S. FERROL","13"
2020-12-29,"A.S. LUGO, A MARIÑA E MONFORTE","54"
2020-12-29,"A.S. OURENSE, VERÍN E O BARCO","36"
2020-12-29,"A.S. PONTEVEDRA E O SALNÉS","45"
2020-12-29,"A.S. SANTIAGO E BARBANZA","114"
2020-12-29,"A.S. VIGO","78"
2020-12-29,"GALICIA","421"
2020-12-30,"A.S. A CORUÑA E CEE","139"
2020-12-30,"A.S. FERROL","25"
2020-12-30,"A.S. LUGO, A MARIÑA E MONFORTE","45"
2020-12-30,"A.S. OURENSE, VERÍN E O BARCO","86"
2020-12-30,"A.S. PONTEVEDRA E O SALNÉS","39"
2020-12-30,"A.S. SANTIAGO E BARBANZA","100"
2020-12-30,"A.S. VIGO","115"
2020-12-30,"GALICIA","549"
2020-12-31,"A.S. A CORUÑA E CEE","119"
2020-12-31,"A.S. FERROL","31"
2020-12-31,"A.S. LUGO, A MARIÑA E MONFORTE","54"
2020-12-31,"A.S. OURENSE, VERÍN E O BARCO","41"
2020-12-31,"A.S. PONTEVEDRA E O SALNÉS","50"
2020-12-31,"A.S. SANTIAGO E BARBANZA","123"
2020-12-31,"A.S. VIGO","122"
2020-12-31,"GALICIA","540"
2021-01-01,"A.S. A CORUÑA E CEE","69"
2021-01-01,"A.S. FERROL","18"
2021-01-01,"A.S. LUGO, A MARIÑA E MONFORTE","40"
2021-01-01,"A.S. OURENSE, VERÍN E O BARCO","28"
2021-01-01,"A.S. PONTEVEDRA E O SALNÉS","56"
2021-01-01,"A.S. SANTIAGO E BARBANZA","99"
2021-01-01,"A.S. VIGO","95"
2021-01-01,"GALICIA","405"
2021-01-02,"A.S. A CORUÑA E CEE","78"
2021-01-02,"A.S. FERROL","34"
2021-01-02,"A.S. LUGO, A MARIÑA E MONFORTE","50"
2021-01-02,"A.S. OURENSE, VERÍN E O BARCO","45"
2021-01-02,"A.S. PONTEVEDRA E O SALNÉS","26"
2021-01-02,"A.S. SANTIAGO E BARBANZA","54"
2021-01-02,"A.S. VIGO","28"
2021-01-02,"GALICIA","315"
2021-01-03,"A.S. A CORUÑA E CEE","104"
2021-01-03,"A.S. FERROL","33"
2021-01-03,"A.S. LUGO, A MARIÑA E MONFORTE","35"
2021-01-03,"A.S. OURENSE, VERÍN E O BARCO","86"
2021-01-03,"A.S. PONTEVEDRA E O SALNÉS","50"
2021-01-03,"A.S. SANTIAGO E BARBANZA","63"
2021-01-03,"A.S. VIGO","42"
2021-01-03,"GALICIA","413"
2021-01-04,"A.S. A CORUÑA E CEE","118"
2021-01-04,"A.S. FERROL","26"
2021-01-04,"A.S. LUGO, A MARIÑA E MONFORTE","50"
2021-01-04,"A.S. OURENSE, VERÍN E O BARCO","61"
2021-01-04,"A.S. PONTEVEDRA E O SALNÉS","37"
2021-01-04,"A.S. SANTIAGO E BARBANZA","94"
2021-01-04,"A.S. VIGO","38"
2021-01-04,"GALICIA","424"
2021-01-05,"A.S. A CORUÑA E CEE","176"
2021-01-05,"A.S. FERROL","51"
2021-01-05,"A.S. LUGO, A MARIÑA E MONFORTE","57"
2021-01-05,"A.S. OURENSE, VERÍN E O BARCO","105"
2021-01-05,"A.S. PONTEVEDRA E O SALNÉS","37"
2021-01-05,"A.S. SANTIAGO E BARBANZA","117"
2021-01-05,"A.S. VIGO","122"
2021-01-05,"GALICIA","665"
2021-01-06,"A.S. A CORUÑA E CEE","176"
2021-01-06,"A.S. FERROL","46"
2021-01-06,"A.S. LUGO, A MARIÑA E MONFORTE","80"
2021-01-06,"A.S. OURENSE, VERÍN E O BARCO","83"
2021-01-06,"A.S. PONTEVEDRA E O SALNÉS","53"
2021-01-06,"A.S. SANTIAGO E BARBANZA","162"
2021-01-06,"A.S. VIGO","167"
2021-01-06,"GALICIA","767"
2021-01-07,"A.S. A CORUÑA E CEE","148"
2021-01-07,"A.S. FERROL","47"
2021-01-07,"A.S. LUGO, A MARIÑA E MONFORTE","86"
2021-01-07,"A.S. OURENSE, VERÍN E O BARCO","96"
2021-01-07,"A.S. PONTEVEDRA E O SALNÉS","54"
2021-01-07,"A.S. SANTIAGO E BARBANZA","132"
2021-01-07,"A.S. VIGO","135"
2021-01-07,"GALICIA","698"
2021-01-08,"A.S. A CORUÑA E CEE","213"
2021-01-08,"A.S. FERROL","38"
2021-01-08,"A.S. LUGO, A MARIÑA E MONFORTE","54"
2021-01-08,"A.S. OURENSE, VERÍN E O BARCO","111"
2021-01-08,"A.S. PONTEVEDRA E O SALNÉS","62"
2021-01-08,"A.S. SANTIAGO E BARBANZA","194"
2021-01-08,"A.S. VIGO","177"
2021-01-08,"GALICIA","849"
2021-01-09,"A.S. A CORUÑA E CEE","135"
2021-01-09,"A.S. FERROL","83"
2021-01-09,"A.S. LUGO, A MARIÑA E MONFORTE","60"
2021-01-09,"A.S. OURENSE, VERÍN E O BARCO","83"
2021-01-09,"A.S. PONTEVEDRA E O SALNÉS","41"
2021-01-09,"A.S. SANTIAGO E BARBANZA","111"
2021-01-09,"A.S. VIGO","162"
2021-01-09,"GALICIA","675"
2021-01-10,"A.S. A CORUÑA E CEE","214"
2021-01-10,"A.S. FERROL","73"
2021-01-10,"A.S. LUGO, A MARIÑA E MONFORTE","62"
2021-01-10,"A.S. OURENSE, VERÍN E O BARCO","135"
2021-01-10,"A.S. PONTEVEDRA E O SALNÉS","100"
2021-01-10,"A.S. SANTIAGO E BARBANZA","109"
2021-01-10,"A.S. VIGO","104"
2021-01-10,"GALICIA","797"
2021-01-11,"A.S. A CORUÑA E CEE","106"
2021-01-11,"A.S. FERROL","47"
2021-01-11,"A.S. LUGO, A MARIÑA E MONFORTE","55"
2021-01-11,"A.S. OURENSE, VERÍN E O BARCO","95"
2021-01-11,"A.S. PONTEVEDRA E O SALNÉS","74"
2021-01-11,"A.S. SANTIAGO E BARBANZA","191"
2021-01-11,"A.S. VIGO","161"
2021-01-11,"GALICIA","729"
2021-01-12,"A.S. A CORUÑA E CEE","263"
2021-01-12,"A.S. FERROL","87"
2021-01-12,"A.S. LUGO, A MARIÑA E MONFORTE","115"
2021-01-12,"A.S. OURENSE, VERÍN E O BARCO","165"
2021-01-12,"A.S. PONTEVEDRA E O SALNÉS","42"
2021-01-12,"A.S. SANTIAGO E BARBANZA","226"
2021-01-12,"A.S. VIGO","236"
2021-01-12,"GALICIA","1.134"
2021-01-13,"A.S. A CORUÑA E CEE","351"
2021-01-13,"A.S. FERROL","57"
2021-01-13,"A.S. LUGO, A MARIÑA E MONFORTE","87"
2021-01-13,"A.S. OURENSE, VERÍN E O BARCO","174"
2021-01-13,"A.S. PONTEVEDRA E O SALNÉS","95"
2021-01-13,"A.S. SANTIAGO E BARBANZA","213"
2021-01-13,"A.S. VIGO","223"
2021-01-13,"GALICIA","1.200"
2021-01-14,"A.S. A CORUÑA E CEE","251"
2021-01-14,"A.S. FERROL","161"
2021-01-14,"A.S. LUGO, A MARIÑA E MONFORTE","69"
2021-01-14,"A.S. OURENSE, VERÍN E O BARCO","179"
2021-01-14,"A.S. PONTEVEDRA E O SALNÉS","84"
2021-01-14,"A.S. SANTIAGO E BARBANZA","179"
2021-01-14,"A.S. VIGO","230"
2021-01-14,"GALICIA","1.153"
2021-01-15,"A.S. A CORUÑA E CEE","344"
2021-01-15,"A.S. FERROL","105"
2021-01-15,"A.S. LUGO, A MARIÑA E MONFORTE","119"
2021-01-15,"A.S. OURENSE, VERÍN E O BARCO","173"
2021-01-15,"A.S. PONTEVEDRA E O SALNÉS","98"
2021-01-15,"A.S. SANTIAGO E BARBANZA","211"
2021-01-15,"A.S. VIGO","282"
