fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
2021-12-29,822,424,0,252,0,146
2021-12-30,613,272,0,267,0,74
2021-12-31,717,319,0,254,0,144
2022-01-01,660,327,0,145,0,188
2022-01-02,826,263,0,346,0,217
2022-01-03,1020,384,0,412,0,224
2022-01-04,1046,411,0,402,0,233
2022-01-05,1037,355,0,408,0,274
2022-01-06,701,290,0,148,0,263
2022-01-07,791,201,0,293,0,297
2022-01-08,996,243,0,396,0,357
2022-01-09,886,190,0,358,0,338
2022-01-10,948,284,0,347,0,317
2022-01-11,737,200,0,378,0,159
2022-01-12,752,252,0,311,0,189
2022-01-13,713,266,0,366,0,81
2022-01-14,528,101,0,304,0,123
2022-01-15,584,149,0,185,0,250
2022-01-16,659,123,0,295,0,241
2022-01-17,683,194,0,259,0,230
2022-01-18,614,207,0,213,0,194
2022-01-19,669,198,0,232,0,239
2022-01-20,617,175,0,184,0,258
2022-01-21,698,169,0,228,0,301
2022-01-22,503,104,0,119,0,280
2022-01-23,683,169,0,218,0,296
2022-01-24,678,225,0,217,0,236
2022-01-25,636,190,0,209,0,237
2022-01-26,597,197,0,222,0,178
2022-01-27,461,144,0,123,0,194
2022-01-28,519,162,0,156,0,201
2022-01-29,449,154,0,124,0,171
2022-01-30,557,173,0,161,0,223
2022-01-31,523,155,0,167,0,201
2022-02-01,488,169,0,126,0,193
2022-02-02,495,166,0,160,0,169
2022-02-03,370,138,0,101,0,131
2022-02-04,407,166,0,87,0,154
2022-02-05,351,144,0,75,0,132
2022-02-06,336,104,0,111,0,121
2022-02-07,480,219,0,117,0,144
2022-02-08,421,189,0,109,0,123
2022-02-09,335,99,0,120,0,116
2022-02-10,337,181,0,89,0,67
2022-02-11,265,77,0,68,0,120
2022-02-12,286,108,0,62,0,116
2022-02-13,286,103,0,91,0,92
2022-02-14,338,141,0,76,0,121
2022-02-15,278,105,0,92,0,81
2022-02-16,260,92,0,87,0,81
2022-02-17,187,77,0,44,0,66
2022-02-18,198,86,0,35,0,77
2022-02-19,182,68,0,46,0,68
2022-02-20,231,95,0,51,0,85
2022-02-21,220,81,0,65,0,74
2022-02-22,171,77,0,48,0,46
2022-02-23,187,65,0,63,0,59
2022-02-24,154,57,0,42,0,55
2022-02-25,119,39,0,36,0,44
2022-02-26,135,41,0,46,0,48
2022-02-27,82,17,0,35,0,30
2022-02-28,23,7,0,11,0,5
2022-03-01,9,1,0,1,0,7
2022-03-02,0,0,0,0,0,0
