fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
2021-12-29,2654,1697,0,424,0,533
2021-12-30,1975,1316,0,294,0,365
2021-12-31,2235,1139,0,406,0,690
2022-01-01,2280,996,0,507,0,777
2022-01-02,2498,987,0,588,0,923
2022-01-03,2610,979,0,610,0,1021
2022-01-04,2556,1168,0,476,0,912
2022-01-05,2868,983,0,709,0,1176
2022-01-06,2698,1123,0,380,0,1195
2022-01-07,2563,646,0,500,0,1417
2022-01-08,3097,662,0,718,0,1717
2022-01-09,3043,726,0,713,0,1604
2022-01-10,3173,841,0,787,0,1545
2022-01-11,2766,872,0,947,0,947
2022-01-12,2300,572,0,872,0,856
2022-01-13,2202,692,0,1100,0,410
2022-01-14,1870,311,0,963,0,596
2022-01-15,2449,558,0,873,0,1018
2022-01-16,2404,449,0,698,0,1257
2022-01-17,2403,639,0,655,0,1109
2022-01-18,2187,639,0,541,0,1007
2022-01-19,2449,682,0,593,0,1174
2022-01-20,1997,467,0,384,0,1146
2022-01-21,2155,383,0,361,0,1411
2022-01-22,2323,444,0,450,0,1429
2022-01-23,2264,481,0,449,0,1334
2022-01-24,2427,564,0,498,0,1365
2022-01-25,2194,616,0,446,0,1132
2022-01-26,2000,616,0,460,0,924
2022-01-27,1620,541,0,291,0,788
2022-01-28,1571,361,0,261,0,949
2022-01-29,1592,456,0,362,0,774
2022-01-30,1888,470,0,319,0,1099
2022-01-31,1878,551,0,374,0,953
2022-02-01,1693,483,0,306,0,904
2022-02-02,1607,485,0,351,0,771
2022-02-03,1279,417,0,182,0,680
2022-02-04,1245,318,0,190,0,737
2022-02-05,1352,375,0,291,0,686
2022-02-06,1295,461,0,271,0,563
2022-02-07,1264,395,0,290,0,579
2022-02-08,1273,486,0,255,0,532
2022-02-09,1073,347,0,223,0,503
2022-02-10,874,304,0,148,0,422
2022-02-11,810,237,0,126,0,447
2022-02-12,809,259,0,165,0,385
2022-02-13,733,220,0,142,0,371
2022-02-14,840,279,0,166,0,395
2022-02-15,721,283,0,124,0,314
2022-02-16,706,289,0,151,0,266
2022-02-17,580,236,0,82,0,262
2022-02-18,549,195,0,81,0,273
2022-02-19,525,146,0,126,0,253
2022-02-20,572,208,0,116,0,248
2022-02-21,569,168,0,110,0,291
2022-02-22,471,155,0,102,0,214
2022-02-23,447,166,0,100,0,181
2022-02-24,394,126,0,74,0,194
2022-02-25,381,138,0,52,0,191
2022-02-26,409,76,0,94,0,239
2022-02-27,285,71,0,76,0,138
2022-02-28,84,11,0,25,0,48
2022-03-01,39,13,0,8,0,18
2022-03-02,0,0,0,0,0,0
