fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
2021-12-29,3198,1682,0,861,0,655
2021-12-30,2284,1330,0,496,0,458
2021-12-31,2535,1216,0,542,0,777
2022-01-01,2406,998,0,627,0,781
2022-01-02,3169,1348,0,801,0,1020
2022-01-03,3040,1192,0,881,0,967
2022-01-04,3006,1406,0,602,0,998
2022-01-05,3330,1177,0,883,0,1270
2022-01-06,2475,802,0,389,0,1284
2022-01-07,2843,831,0,581,0,1431
2022-01-08,3180,670,0,795,0,1715
2022-01-09,3124,734,0,791,0,1599
2022-01-10,3429,895,0,933,0,1601
2022-01-11,2854,845,0,1063,0,946
2022-01-12,2523,785,0,898,0,840
2022-01-13,2144,710,0,1003,0,431
2022-01-14,2113,514,0,1000,0,599
2022-01-15,2389,485,0,839,0,1065
2022-01-16,2333,505,0,710,0,1118
2022-01-17,2514,643,0,721,0,1150
2022-01-18,2367,764,0,615,0,988
2022-01-19,2590,749,0,621,0,1220
2022-01-20,2287,699,0,382,0,1206
2022-01-21,2524,592,0,382,0,1550
2022-01-22,2680,557,0,546,0,1577
2022-01-23,2616,685,0,477,0,1454
2022-01-24,2757,672,0,604,0,1481
2022-01-25,2515,765,0,479,0,1271
2022-01-26,2229,653,0,466,0,1110
2022-01-27,1811,617,0,337,0,857
2022-01-28,1949,532,0,363,0,1054
2022-01-29,1877,568,0,407,0,902
2022-01-30,2267,634,0,405,0,1228
2022-01-31,2393,648,0,467,0,1278
2022-02-01,2024,584,0,396,0,1044
2022-02-02,1867,592,0,391,0,884
2022-02-03,1542,514,0,269,0,759
2022-02-04,1514,468,0,279,0,767
2022-02-05,1578,402,0,367,0,809
2022-02-06,1463,504,0,282,0,677
2022-02-07,1597,498,0,412,0,687
2022-02-08,1374,545,0,250,0,579
2022-02-09,1182,428,0,236,0,518
2022-02-10,1035,432,0,156,0,447
2022-02-11,900,241,0,146,0,513
2022-02-12,954,301,0,208,0,445
2022-02-13,991,304,0,190,0,497
2022-02-14,1034,341,0,211,0,482
2022-02-15,1038,363,0,228,0,447
2022-02-16,809,299,0,170,0,340
2022-02-17,689,259,0,111,0,319
2022-02-18,577,200,0,98,0,279
2022-02-19,591,188,0,112,0,291
2022-02-20,616,201,0,116,0,299
2022-02-21,710,218,0,140,0,352
2022-02-22,639,225,0,151,0,263
2022-02-23,517,146,0,139,0,232
2022-02-24,433,136,0,76,0,221
2022-02-25,409,143,0,60,0,206
2022-02-26,450,102,0,111,0,237
2022-02-27,310,61,0,67,0,182
2022-02-28,78,25,0,21,0,32
2022-03-01,40,10,0,8,0,22
2022-03-02,0,0,0,0,0,0
