fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
2021-12-29,738,427,0,179,0,132
2021-12-30,514,320,0,96,0,98
2021-12-31,763,398,0,203,0,162
2022-01-01,590,247,0,173,0,170
2022-01-02,793,321,0,228,0,244
2022-01-03,854,344,0,277,0,233
2022-01-04,730,306,0,183,0,241
2022-01-05,909,345,0,273,0,291
2022-01-06,659,286,0,94,0,279
2022-01-07,715,225,0,169,0,321
2022-01-08,781,181,0,189,0,411
2022-01-09,802,238,0,200,0,364
2022-01-10,841,238,0,235,0,368
2022-01-11,740,252,0,259,0,229
2022-01-12,801,316,0,273,0,212
2022-01-13,568,153,0,307,0,108
2022-01-14,580,154,0,295,0,131
2022-01-15,610,148,0,257,0,205
2022-01-16,610,190,0,178,0,242
2022-01-17,640,186,0,189,0,265
2022-01-18,676,279,0,151,0,246
2022-01-19,648,211,0,196,0,241
2022-01-20,547,178,0,98,0,271
2022-01-21,609,168,0,129,0,312
2022-01-22,590,177,0,124,0,289
2022-01-23,611,190,0,102,0,319
2022-01-24,731,271,0,161,0,299
2022-01-25,675,270,0,150,0,255
2022-01-26,582,209,0,146,0,227
2022-01-27,498,211,0,122,0,165
2022-01-28,491,158,0,135,0,198
2022-01-29,477,181,0,129,0,167
2022-01-30,513,180,0,101,0,232
2022-01-31,599,241,0,125,0,233
2022-02-01,527,214,0,114,0,199
2022-02-02,502,208,0,118,0,176
2022-02-03,336,116,0,74,0,146
2022-02-04,404,160,0,71,0,173
2022-02-05,411,130,0,92,0,189
2022-02-06,370,145,0,87,0,138
2022-02-07,396,147,0,99,0,150
2022-02-08,367,141,0,89,0,137
2022-02-09,360,147,0,97,0,116
2022-02-10,264,93,0,70,0,101
2022-02-11,239,80,0,54,0,105
2022-02-12,248,97,0,40,0,111
2022-02-13,269,104,0,40,0,125
2022-02-14,329,138,0,80,0,111
2022-02-15,286,116,0,55,0,115
2022-02-16,272,125,0,55,0,92
2022-02-17,191,86,0,36,0,69
2022-02-18,207,74,0,44,0,89
2022-02-19,203,90,0,39,0,74
2022-02-20,214,79,0,32,0,103
2022-02-21,237,80,0,62,0,95
2022-02-22,198,84,0,34,0,80
2022-02-23,193,71,0,59,0,63
2022-02-24,122,48,0,20,0,54
2022-02-25,133,59,0,26,0,48
2022-02-26,140,40,0,33,0,67
2022-02-27,94,43,0,14,0,37
2022-02-28,31,7,0,12,0,12
2022-03-01,14,11,0,0,0,3
2022-03-02,0,0,0,0,0,0
