ID,NOME,CASOS_14_DIAS,NIVEL_14_DIAS,CASOS_7_DIAS,NIVEL_7_DIAS,COR
"34122727052","RIBAS DE SIL","Número de novos casos diagnosticados no concello: 17.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34122727053","RIBEIRA DE PIQUIN","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34122727054","RIOTORTO","Número de novos casos diagnosticados no concello: 24.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >250.","0"
"34122727055","SAMOS","Número de novos casos diagnosticados no concello: 15.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34122727056","RABADE","Número de novos casos diagnosticados no concello: 24.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 13.","Incidencia acumulada para o concello: >250.","0"
"34122727057","SARRIA","Número de novos casos diagnosticados no concello: 308.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 154.","Incidencia acumulada para o concello: >250.","0"
"34122727058","SAVIÑAO (O)","Número de novos casos diagnosticados no concello: 89.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 46.","Incidencia acumulada para o concello: >250.","0"
"34122727059","SOBER","Número de novos casos diagnosticados no concello: 32.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 15.","Incidencia acumulada para o concello: >250.","0"
"34122727060","TABOADA","Número de novos casos diagnosticados no concello: 75.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 28.","Incidencia acumulada para o concello: >250.","0"
"34122727061","TRABADA","Número de novos casos diagnosticados no concello: 28.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 17.","Incidencia acumulada para o concello: >250.","0"
"34122727062","TRIACASTELA","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34122727063","VALADOURO (O)","Número de novos casos diagnosticados no concello: 29.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34122727064","VICEDO (O)","Número de novos casos diagnosticados no concello: 37.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 15.","Incidencia acumulada para o concello: >250.","0"
"34122727065","VILALBA","Número de novos casos diagnosticados no concello: 384.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 173.","Incidencia acumulada para o concello: >250.","0"
"34122727066","VIVEIRO","Número de novos casos diagnosticados no concello: 338.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 150.","Incidencia acumulada para o concello: >250.","0"
"34122727901","BARALLA","Número de novos casos diagnosticados no concello: 44.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 19.","Incidencia acumulada para o concello: >250.","0"
"34122727902","BURELA","Número de novos casos diagnosticados no concello: 181.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 79.","Incidencia acumulada para o concello: >250.","0"
"34123232001","ALLARIZ","Número de novos casos diagnosticados no concello: 191.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 57.","Incidencia acumulada para o concello: >250.","0"
"34123232002","AMOEIRO","Número de novos casos diagnosticados no concello: 37.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 12.","Incidencia acumulada para o concello: >250.","0"
"34123232003","ARNOIA","Número de novos casos diagnosticados no concello: 35.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 26.","Incidencia acumulada para o concello: >250.","0"
"34123232004","AVION","Número de novos casos diagnosticados no concello: 78.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 39.","Incidencia acumulada para o concello: >250.","0"
"34123232005","BALTAR","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >150 e ≤250.","Sen novos casos diagnosticados no concello.","Incidencia acumulada para o concello: ≤10.","0"
"34123232006","BANDE","Número de novos casos diagnosticados no concello: 35.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 15.","Incidencia acumulada para o concello: >250.","0"
"34123232007","BAÑOS DE MOLGAS","Número de novos casos diagnosticados no concello: 23.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 13.","Incidencia acumulada para o concello: >250.","0"
"34123232008","BARBADAS","Número de novos casos diagnosticados no concello: 358.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 137.","Incidencia acumulada para o concello: >250.","0"
"34123232009","BARCO DE VALDEORRAS (O)","Número de novos casos diagnosticados no concello: 251.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 102.","Incidencia acumulada para o concello: >250.","0"
"34123232010","BEADE","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232011","BEARIZ","Número de novos casos diagnosticados no concello: 13.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232012","BLANCOS (OS)","Número de novos casos diagnosticados no concello: 11.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232013","BOBORAS","Número de novos casos diagnosticados no concello: 27.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 14.","Incidencia acumulada para o concello: >250.","0"
"34123232014","BOLA A","Número de novos casos diagnosticados no concello: 17.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232015","BOLO (O)","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232016","CALVOS DE RANDIN","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232017","CARBALLEDA DE VALDEORRAS","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232018","CARBALLEDA DE AVIA","Número de novos casos diagnosticados no concello: 14.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232019","CARBALLIÑO (O)","Número de novos casos diagnosticados no concello: 334.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 149.","Incidencia acumulada para o concello: >250.","0"
"34123232020","CARTELLE","Número de novos casos diagnosticados no concello: 25.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >250.","0"
"34123232021","CASTRELO DO VAL","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232022","CASTRELO DE MIÑO","Número de novos casos diagnosticados no concello: 19.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >250.","0"
"34123232023","CASTRO CALDELAS","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232024","CELANOVA","Número de novos casos diagnosticados no concello: 145.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 63.","Incidencia acumulada para o concello: >250.","0"
"34123232025","CENLLE","Número de novos casos diagnosticados no concello: 15.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >250.","0"
"34123232026","COLES","Número de novos casos diagnosticados no concello: 52.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 27.","Incidencia acumulada para o concello: >250.","0"
"34123232027","CORTEGADA","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232028","CUALEDRO","Número de novos casos diagnosticados no concello: 11.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232029","CHANDREXA DE QUEIXA","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232030","ENTRIMO","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232031","ESGOS","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232032","XINZO DE LIMIA","Número de novos casos diagnosticados no concello: 210.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 96.","Incidencia acumulada para o concello: >250.","0"
"34123232033","GOMESENDE","Número de novos casos diagnosticados no concello: 11.","Incidencia acumulada para o concello: >500.","Sen novos casos diagnosticados no concello.","Incidencia acumulada para o concello: ≤10.","0"
"34123232034","GUDIÑA (A)","Número de novos casos diagnosticados no concello: 20.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232035","IRIXO (O)","Número de novos casos diagnosticados no concello: 27.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 15.","Incidencia acumulada para o concello: >250.","0"
"34123232036","XUNQUEIRA DE AMBIA","Número de novos casos diagnosticados no concello: 16.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >250.","0"
"34123232037","XUNQUEIRA DE ESPADANEDO","Número de novos casos diagnosticados no concello: 24.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 12.","Incidencia acumulada para o concello: >250.","0"
"34123232038","LAROUCO","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Sen novos casos diagnosticados no concello.","Incidencia acumulada para o concello: ≤10.","0"
"34123232039","LAZA","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232040","LEIRO","Número de novos casos diagnosticados no concello: 26.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232041","LOBEIRA","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232042","LOBIOS","Número de novos casos diagnosticados no concello: 13.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232043","MACEDA","Número de novos casos diagnosticados no concello: 68.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 45.","Incidencia acumulada para o concello: >250.","0"
"34123232044","MANZANEDA","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232045","MASIDE","Número de novos casos diagnosticados no concello: 56.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 26.","Incidencia acumulada para o concello: >250.","0"
"34123232046","MELON","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232047","MERCA A","Número de novos casos diagnosticados no concello: 32.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 20.","Incidencia acumulada para o concello: >250.","0"
"34123232048","MEZQUITA (A)","Número de novos casos diagnosticados no concello: 13.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232049","MONTEDERRAMO","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232050","MONTERREI","Número de novos casos diagnosticados no concello: 30.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 11.","Incidencia acumulada para o concello: >250.","0"
"34123232051","MUIÑOS","Número de novos casos diagnosticados no concello: 12.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232052","NOGUEIRA DE RAMUIN","Número de novos casos diagnosticados no concello: 27.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 11.","Incidencia acumulada para o concello: >250.","0"
"34123232053","OIMBRA","Número de novos casos diagnosticados no concello: 17.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 11.","Incidencia acumulada para o concello: >250.","0"
"34123232054","OURENSE","Número de novos casos diagnosticados no concello: 3.302.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 1.436.","Incidencia acumulada para o concello: >250.","0"
"34123232055","PADERNE DE ALLARIZ","Número de novos casos diagnosticados no concello: 30.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 14.","Incidencia acumulada para o concello: >250.","0"
"34123232056","PADRENDA","Número de novos casos diagnosticados no concello: 41.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 18.","Incidencia acumulada para o concello: >250.","0"
"34123232057","PARADA DE SIL","Número de novos casos diagnosticados no concello: 12.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232058","PEREIRO DE AGUIAR","Número de novos casos diagnosticados no concello: 141.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 65.","Incidencia acumulada para o concello: >250.","0"
"34123232059","PEROXA A","Número de novos casos diagnosticados no concello: 47.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 33.","Incidencia acumulada para o concello: >250.","0"
"34123232060","PETIN","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >75 e ≤125.","0"
"34123232061","PIÑOR","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232062","PORQUEIRA","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232063","POBRA DE TRIVES A","Número de novos casos diagnosticados no concello: 30.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 12.","Incidencia acumulada para o concello: >250.","0"
"34123232064","PONTEDEVA","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232065","PUNXIN","Número de novos casos diagnosticados no concello: 29.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 26.","Incidencia acumulada para o concello: >250.","0"
"34123232066","QUINTELA DE LEIRADO","Número de novos casos diagnosticados no concello: 11.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232067","RAIRIZ DE VEIGA","Número de novos casos diagnosticados no concello: 12.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232068","RAMIRAS","Número de novos casos diagnosticados no concello: 18.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232069","RIBADAVIA","Número de novos casos diagnosticados no concello: 131.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 76.","Incidencia acumulada para o concello: >250.","0"
"34123232070","SAN XOAN DE RIO","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232071","RIOS","Número de novos casos diagnosticados no concello: 19.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232072","RUA (A)","Número de novos casos diagnosticados no concello: 65.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 32.","Incidencia acumulada para o concello: >250.","0"
"34123232073","RUBIA","Número de novos casos diagnosticados no concello: 19.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232074","SAN AMARO","Número de novos casos diagnosticados no concello: 25.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 13.","Incidencia acumulada para o concello: >250.","0"
"34123232075","SAN CIBRAO DAS VIÑAS","Número de novos casos diagnosticados no concello: 101.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 49.","Incidencia acumulada para o concello: >250.","0"
"34123232076","SAN CRISTOVO DE CEA","Número de novos casos diagnosticados no concello: 46.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 17.","Incidencia acumulada para o concello: >250.","0"
"34123232077","SANDIAS","Número de novos casos diagnosticados no concello: 20.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 12.","Incidencia acumulada para o concello: >250.","0"
"34123232078","SARREAUS","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232079","TABOADELA","Número de novos casos diagnosticados no concello: 16.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232080","TEIXEIRA A","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232081","TOEN","Número de novos casos diagnosticados no concello: 30.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 18.","Incidencia acumulada para o concello: >250.","0"
"34123232082","TRASMIRAS","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232083","VEIGA (A)","Número de novos casos diagnosticados no concello: 14.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232084","VEREA","Número de novos casos diagnosticados no concello: 19.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232085","VERIN","Número de novos casos diagnosticados no concello: 347.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 146.","Incidencia acumulada para o concello: >250.","0"
"34123232086","VIANA DO BOLO","Número de novos casos diagnosticados no concello: 53.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 21.","Incidencia acumulada para o concello: >250.","0"
"34123232087","VILAMARIN","Número de novos casos diagnosticados no concello: 67.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 13.","Incidencia acumulada para o concello: >250.","0"
"34123232088","VILAMARTIN DE VALDEORRAS","Número de novos casos diagnosticados no concello: 17.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232089","VILAR DE BARRIO","Número de novos casos diagnosticados no concello: 27.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 11.","Incidencia acumulada para o concello: >250.","0"
"34123232090","VILAR DE SANTOS","Número de novos casos diagnosticados no concello: 12.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232091","VILARDEVOS","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232092","VILARIÑO DE CONSO","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123636001","ARBO","Número de novos casos diagnosticados no concello: 43.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 16.","Incidencia acumulada para o concello: >250.","0"
"34123636002","BARRO","Número de novos casos diagnosticados no concello: 61.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 27.","Incidencia acumulada para o concello: >250.","0"
"34123636003","BAIONA","Número de novos casos diagnosticados no concello: 293.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 139.","Incidencia acumulada para o concello: >250.","0"
"34123636004","BUEU","Número de novos casos diagnosticados no concello: 280.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 129.","Incidencia acumulada para o concello: >250.","0"
"34123636005","CALDAS DE REIS","Número de novos casos diagnosticados no concello: 283.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 113.","Incidencia acumulada para o concello: >250.","0"
"34123636006","CAMBADOS","Número de novos casos diagnosticados no concello: 306.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 124.","Incidencia acumulada para o concello: >250.","0"
"34123636007","CAMPO LAMEIRO","Número de novos casos diagnosticados no concello: 23.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123636008","CANGAS","Número de novos casos diagnosticados no concello: 665.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 321.","Incidencia acumulada para o concello: >250.","0"
"34123636009","CAÑIZA (A)","Número de novos casos diagnosticados no concello: 111.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 45.","Incidencia acumulada para o concello: >250.","0"
"34123636010","CATOIRA","Número de novos casos diagnosticados no concello: 88.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 55.","Incidencia acumulada para o concello: >250.","0"
"34123636013","COVELO (O)","Número de novos casos diagnosticados no concello: 37.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123636014","CRECENTE","Número de novos casos diagnosticados no concello: 15.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123636015","CUNTIS","Número de novos casos diagnosticados no concello: 87.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 26.","Incidencia acumulada para o concello: >250.","0"
"34123636016","DOZON","Número de novos casos diagnosticados no concello: 14.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123636017","ESTRADA A","Número de novos casos diagnosticados no concello: 540.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 283.","Incidencia acumulada para o concello: >250.","0"
"34123636018","FORCAREI","Número de novos casos diagnosticados no concello: 28.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >250.","0"
"34123636019","FORNELOS DE MONTES","Número de novos casos diagnosticados no concello: 18.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123636020","AGOLADA","Número de novos casos diagnosticados no concello: 29.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 18.","Incidencia acumulada para o concello: >250.","0"
"34123636021","GONDOMAR","Número de novos casos diagnosticados no concello: 407.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 170.","Incidencia acumulada para o concello: >250.","0"
"34123636022","GROVE O","Número de novos casos diagnosticados no concello: 235.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 105.","Incidencia acumulada para o concello: >250.","0"
"34123636023","GUARDA (A)","Número de novos casos diagnosticados no concello: 323.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 152.","Incidencia acumulada para o concello: >250.","0"
"34123636024","LALIN","Número de novos casos diagnosticados no concello: 398.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 197.","Incidencia acumulada para o concello: >250.","0"
"34123636025","LAMA A","Número de novos casos diagnosticados no concello: 26.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 19.","Incidencia acumulada para o concello: >250.","0"
"34123636026","MARIN","Número de novos casos diagnosticados no concello: 732.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 360.","Incidencia acumulada para o concello: >250.","0"
"34123636027","MEAÑO","Número de novos casos diagnosticados no concello: 118.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 46.","Incidencia acumulada para o concello: >250.","0"
"34123636028","MEIS","Número de novos casos diagnosticados no concello: 82.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 31.","Incidencia acumulada para o concello: >250.","0"
"34123636029","MOAÑA","Número de novos casos diagnosticados no concello: 571.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 277.","Incidencia acumulada para o concello: >250.","0"
"34123636030","MONDARIZ","Número de novos casos diagnosticados no concello: 90.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 43.","Incidencia acumulada para o concello: >250.","0"
"34123636031","MONDARIZ-BALNEARIO","Número de novos casos diagnosticados no concello: 11.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123636032","MORAÑA","Número de novos casos diagnosticados no concello: 88.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 42.","Incidencia acumulada para o concello: >250.","0"
