ID,NOME,CASOS_14_DIAS,NIVEL_14_DIAS,CASOS_7_DIAS,NIVEL_7_DIAS,COR
"34122727050","QUIROGA","Número de novos casos diagnosticados no concello: 24.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34122727051","RIBADEO","Número de novos casos diagnosticados no concello: 104.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 56.","Incidencia acumulada para o concello: >250.","0"
"34122727052","RIBAS DE SIL","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34122727053","RIBEIRA DE PIQUIN","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34122727054","RIOTORTO","Número de novos casos diagnosticados no concello: 13.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34122727055","SAMOS","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34122727056","RABADE","Número de novos casos diagnosticados no concello: 16.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34122727057","SARRIA","Número de novos casos diagnosticados no concello: 209.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 65.","Incidencia acumulada para o concello: >250.","0"
"34122727058","SAVIÑAO (O)","Número de novos casos diagnosticados no concello: 57.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 21.","Incidencia acumulada para o concello: >250.","0"
"34122727059","SOBER","Número de novos casos diagnosticados no concello: 15.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34122727060","TABOADA","Número de novos casos diagnosticados no concello: 32.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34122727061","TRABADA","Número de novos casos diagnosticados no concello: 21.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34122727062","TRIACASTELA","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34122727063","VALADOURO (O)","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34122727064","VICEDO (O)","Número de novos casos diagnosticados no concello: 19.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34122727065","VILALBA","Número de novos casos diagnosticados no concello: 252.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 104.","Incidencia acumulada para o concello: >250.","0"
"34122727066","VIVEIRO","Número de novos casos diagnosticados no concello: 206.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 85.","Incidencia acumulada para o concello: >250.","0"
"34122727901","BARALLA","Número de novos casos diagnosticados no concello: 41.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 27.","Incidencia acumulada para o concello: >250.","0"
"34122727902","BURELA","Número de novos casos diagnosticados no concello: 93.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 41.","Incidencia acumulada para o concello: >250.","0"
"34123232001","ALLARIZ","Número de novos casos diagnosticados no concello: 88.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 46.","Incidencia acumulada para o concello: >250.","0"
"34123232002","AMOEIRO","Número de novos casos diagnosticados no concello: 17.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232003","ARNOIA","Número de novos casos diagnosticados no concello: 33.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232004","AVION","Número de novos casos diagnosticados no concello: 26.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232005","BALTAR","Sen novos casos diagnosticados no concello.","Incidencia acumulada para o concello: ≤25.","Sen novos casos diagnosticados no concello.","Incidencia acumulada para o concello: ≤10.","0"
"34123232006","BANDE","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >25 e ≤75.","0"
"34123232007","BAÑOS DE MOLGAS","Número de novos casos diagnosticados no concello: 17.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232008","BARBADAS","Número de novos casos diagnosticados no concello: 193.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 79.","Incidencia acumulada para o concello: >250.","0"
"34123232009","BARCO DE VALDEORRAS (O)","Número de novos casos diagnosticados no concello: 138.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 58.","Incidencia acumulada para o concello: >250.","0"
"34123232010","BEADE","Número de novos casos diagnosticados no concello: 16.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232011","BEARIZ","Número de novos casos diagnosticados no concello: 14.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 13.","Incidencia acumulada para o concello: >250.","0"
"34123232012","BLANCOS (OS)","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232013","BOBORAS","Número de novos casos diagnosticados no concello: 26.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 15.","Incidencia acumulada para o concello: >250.","0"
"34123232014","BOLA A","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232015","BOLO (O)","Número de novos casos diagnosticados no concello: 16.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232016","CALVOS DE RANDIN","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Sen novos casos diagnosticados no concello.","Incidencia acumulada para o concello: ≤10.","0"
"34123232017","CARBALLEDA DE VALDEORRAS","Número de novos casos diagnosticados no concello: 11.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >250.","0"
"34123232018","CARBALLEDA DE AVIA","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232019","CARBALLIÑO (O)","Número de novos casos diagnosticados no concello: 253.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 123.","Incidencia acumulada para o concello: >250.","0"
"34123232020","CARTELLE","Número de novos casos diagnosticados no concello: 26.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 16.","Incidencia acumulada para o concello: >250.","0"
"34123232021","CASTRELO DO VAL","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232022","CASTRELO DE MIÑO","Número de novos casos diagnosticados no concello: 16.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232023","CASTRO CALDELAS","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232024","CELANOVA","Número de novos casos diagnosticados no concello: 99.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 38.","Incidencia acumulada para o concello: >250.","0"
"34123232025","CENLLE","Número de novos casos diagnosticados no concello: 18.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 11.","Incidencia acumulada para o concello: >250.","0"
"34123232026","COLES","Número de novos casos diagnosticados no concello: 41.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 12.","Incidencia acumulada para o concello: >250.","0"
"34123232027","CORTEGADA","Número de novos casos diagnosticados no concello: 27.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 18.","Incidencia acumulada para o concello: >250.","0"
"34123232028","CUALEDRO","Número de novos casos diagnosticados no concello: 16.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 11.","Incidencia acumulada para o concello: >250.","0"
"34123232029","CHANDREXA DE QUEIXA","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232030","ENTRIMO","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232031","ESGOS","Número de novos casos diagnosticados no concello: 14.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232032","XINZO DE LIMIA","Número de novos casos diagnosticados no concello: 145.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 63.","Incidencia acumulada para o concello: >250.","0"
"34123232033","GOMESENDE","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232034","GUDIÑA (A)","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232035","IRIXO (O)","Número de novos casos diagnosticados no concello: 12.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232036","XUNQUEIRA DE AMBIA","Número de novos casos diagnosticados no concello: 19.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 11.","Incidencia acumulada para o concello: >250.","0"
"34123232037","XUNQUEIRA DE ESPADANEDO","Número de novos casos diagnosticados no concello: 22.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232038","LAROUCO","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >150 e ≤250.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232039","LAZA","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232040","LEIRO","Número de novos casos diagnosticados no concello: 38.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 30.","Incidencia acumulada para o concello: >250.","0"
"34123232041","LOBEIRA","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232042","LOBIOS","Número de novos casos diagnosticados no concello: 47.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 41.","Incidencia acumulada para o concello: >250.","0"
"34123232043","MACEDA","Número de novos casos diagnosticados no concello: 60.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 19.","Incidencia acumulada para o concello: >250.","0"
"34123232044","MANZANEDA","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232045","MASIDE","Número de novos casos diagnosticados no concello: 46.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 21.","Incidencia acumulada para o concello: >250.","0"
"34123232046","MELON","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232047","MERCA A","Número de novos casos diagnosticados no concello: 28.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 12.","Incidencia acumulada para o concello: >250.","0"
"34123232048","MEZQUITA (A)","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >75 e ≤125.","0"
"34123232049","MONTEDERRAMO","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232050","MONTERREI","Número de novos casos diagnosticados no concello: 22.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 11.","Incidencia acumulada para o concello: >250.","0"
"34123232051","MUIÑOS","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Sen novos casos diagnosticados no concello.","Incidencia acumulada para o concello: ≤10.","0"
"34123232052","NOGUEIRA DE RAMUIN","Número de novos casos diagnosticados no concello: 22.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232053","OIMBRA","Número de novos casos diagnosticados no concello: 15.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232054","OURENSE","Número de novos casos diagnosticados no concello: 2.216.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 950.","Incidencia acumulada para o concello: >250.","0"
"34123232055","PADERNE DE ALLARIZ","Número de novos casos diagnosticados no concello: 27.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 11.","Incidencia acumulada para o concello: >250.","0"
"34123232056","PADRENDA","Número de novos casos diagnosticados no concello: 16.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232057","PARADA DE SIL","Número de novos casos diagnosticados no concello: 21.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 15.","Incidencia acumulada para o concello: >250.","0"
"34123232058","PEREIRO DE AGUIAR","Número de novos casos diagnosticados no concello: 98.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 33.","Incidencia acumulada para o concello: >250.","0"
"34123232059","PEROXA A","Número de novos casos diagnosticados no concello: 22.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 14.","Incidencia acumulada para o concello: >250.","0"
"34123232060","PETIN","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232061","PIÑOR","Número de novos casos diagnosticados no concello: 12.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232062","PORQUEIRA","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232063","POBRA DE TRIVES A","Número de novos casos diagnosticados no concello: 24.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232064","PONTEDEVA","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232065","PUNXIN","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232066","QUINTELA DE LEIRADO","Número de novos casos diagnosticados no concello: 12.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232067","RAIRIZ DE VEIGA","Número de novos casos diagnosticados no concello: 14.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232068","RAMIRAS","Número de novos casos diagnosticados no concello: 20.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 16.","Incidencia acumulada para o concello: >250.","0"
"34123232069","RIBADAVIA","Número de novos casos diagnosticados no concello: 159.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 77.","Incidencia acumulada para o concello: >250.","0"
"34123232070","SAN XOAN DE RIO","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >150 e ≤250.","Sen novos casos diagnosticados no concello.","Incidencia acumulada para o concello: ≤10.","0"
"34123232071","RIOS","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >25 e ≤75.","0"
"34123232072","RUA (A)","Número de novos casos diagnosticados no concello: 35.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 12.","Incidencia acumulada para o concello: >250.","0"
"34123232073","RUBIA","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >25 e ≤75.","0"
"34123232074","SAN AMARO","Número de novos casos diagnosticados no concello: 48.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 18.","Incidencia acumulada para o concello: >250.","0"
"34123232075","SAN CIBRAO DAS VIÑAS","Número de novos casos diagnosticados no concello: 72.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 27.","Incidencia acumulada para o concello: >250.","0"
"34123232076","SAN CRISTOVO DE CEA","Número de novos casos diagnosticados no concello: 22.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >250.","0"
"34123232077","SANDIAS","Número de novos casos diagnosticados no concello: 21.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232078","SARREAUS","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >50 e ≤150.","Sen novos casos diagnosticados no concello.","Incidencia acumulada para o concello: ≤10.","0"
"34123232079","TABOADELA","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232080","TEIXEIRA A","Sen novos casos diagnosticados no concello.","Incidencia acumulada para o concello: ≤25.","Sen novos casos diagnosticados no concello.","Incidencia acumulada para o concello: ≤10.","0"
"34123232081","TOEN","Número de novos casos diagnosticados no concello: 30.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >250.","0"
"34123232082","TRASMIRAS","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232083","VEIGA (A)","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232084","VEREA","Número de novos casos diagnosticados no concello: 15.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232085","VERIN","Número de novos casos diagnosticados no concello: 179.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 53.","Incidencia acumulada para o concello: >250.","0"
"34123232086","VIANA DO BOLO","Número de novos casos diagnosticados no concello: 39.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 16.","Incidencia acumulada para o concello: >250.","0"
"34123232087","VILAMARIN","Número de novos casos diagnosticados no concello: 14.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232088","VILAMARTIN DE VALDEORRAS","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232089","VILAR DE BARRIO","Número de novos casos diagnosticados no concello: 16.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123232090","VILAR DE SANTOS","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >50 e ≤150.","Sen novos casos diagnosticados no concello.","Incidencia acumulada para o concello: ≤10.","0"
"34123232091","VILARDEVOS","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250 e ≤500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123232092","VILARIÑO DE CONSO","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123636001","ARBO","Número de novos casos diagnosticados no concello: 24.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123636002","BARRO","Número de novos casos diagnosticados no concello: 26.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 11.","Incidencia acumulada para o concello: >250.","0"
"34123636003","BAIONA","Número de novos casos diagnosticados no concello: 180.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 81.","Incidencia acumulada para o concello: >250.","0"
"34123636004","BUEU","Número de novos casos diagnosticados no concello: 234.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 105.","Incidencia acumulada para o concello: >250.","0"
"34123636005","CALDAS DE REIS","Número de novos casos diagnosticados no concello: 166.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 64.","Incidencia acumulada para o concello: >250.","0"
"34123636006","CAMBADOS","Número de novos casos diagnosticados no concello: 203.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 88.","Incidencia acumulada para o concello: >250.","0"
"34123636007","CAMPO LAMEIRO","Número de novos casos diagnosticados no concello: 11.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123636008","CANGAS","Número de novos casos diagnosticados no concello: 445.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 173.","Incidencia acumulada para o concello: >250.","0"
"34123636009","CAÑIZA (A)","Número de novos casos diagnosticados no concello: 79.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 33.","Incidencia acumulada para o concello: >250.","0"
"34123636010","CATOIRA","Número de novos casos diagnosticados no concello: 71.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 22.","Incidencia acumulada para o concello: >250.","0"
"34123636013","COVELO (O)","Número de novos casos diagnosticados no concello: 14.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123636014","CRECENTE","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123636015","CUNTIS","Número de novos casos diagnosticados no concello: 59.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 26.","Incidencia acumulada para o concello: >250.","0"
"34123636016","DOZON","Número de novos casos diagnosticados no concello: 10.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123636017","ESTRADA A","Número de novos casos diagnosticados no concello: 473.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 181.","Incidencia acumulada para o concello: >250.","0"
"34123636018","FORCAREI","Número de novos casos diagnosticados no concello: 16.","Incidencia acumulada para o concello: >250 e ≤500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123636019","FORNELOS DE MONTES","Número de novos casos diagnosticados no concello: 17.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123636020","AGOLADA","Número de novos casos diagnosticados no concello: 22.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123636021","GONDOMAR","Número de novos casos diagnosticados no concello: 209.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 81.","Incidencia acumulada para o concello: >250.","0"
"34123636022","GROVE O","Número de novos casos diagnosticados no concello: 151.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 59.","Incidencia acumulada para o concello: >250.","0"
"34123636023","GUARDA (A)","Número de novos casos diagnosticados no concello: 211.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 84.","Incidencia acumulada para o concello: >250.","0"
"34123636024","LALIN","Número de novos casos diagnosticados no concello: 339.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 153.","Incidencia acumulada para o concello: >250.","0"
"34123636025","LAMA A","Número de novos casos diagnosticados no concello: 27.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 12.","Incidencia acumulada para o concello: >250.","0"
"34123636026","MARIN","Número de novos casos diagnosticados no concello: 504.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 183.","Incidencia acumulada para o concello: >250.","0"
"34123636027","MEAÑO","Número de novos casos diagnosticados no concello: 61.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 20.","Incidencia acumulada para o concello: >250.","0"
